date,rainfall,average flow,max flow,min flow,fe flow
5/13/2021,0,10.33,17.7,5.87,8.79
5/13/2022,0.07,11.43,16.09,5.76,10.5
5/13/2023,0,10.61,20.39,2.3,9.35
5/13/2024,0,11.4,14.84,7.33,10.36
5/14/2015,0.01,9.6,10.22,8.98,8.74
5/14/2016,0,9.32,11.18,8.33,7.73
5/14/2017,0.06,14.74,18.44,9.94,13.39
5/14/2018,0,11.23,12.63,8.53,9.2
5/14/2019,0.09,10.41,12.44,5.34,9.23
5/14/2020,0.33,10.8,15.14,7.43,9.96
5/14/2021,0,9.57,13.96,5.85,8.53
5/14/2022,0.08,11.27,18.24,6.04,10.39
5/14/2023,0,10.42,12.83,6.43,9.69
5/14/2024,0,11.15,19.23,0.37,9.92
5/15/2015,0,9.33,43.04,2.25,8.36
5/15/2016,0,9.62,13.12,8.25,8.3
5/15/2017,0.32,16.94,32.45,6.16,14.9
5/15/2018,0,11.17,12.83,8.72,8.94
5/15/2019,0.12,10.99,12.04,6.54,9.64
5/15/2020,0,9.62,12.63,5.19,8.6
5/15/2021,0,9.54,18.4,5.11,8.39
5/15/2022,0.67,14.38,41.14,0.06,13.02
5/15/2023,0,11.38,15.49,2.93,9.19
5/15/2024,0,11.13,18.21,2.68,9.81
5/16/2015,0,8.93,10.6,5.5,8.18
5/16/2016,0,10.97,15.03,3.64,9.12
5/16/2017,0.24,16.11,28.52,10.59,13.65
5/16/2018,0,11.02,12.77,7.65,9.12
5/16/2019,0.1,10.29,12.45,8.49,9.31
5/16/2020,0.53,11.07,28.04,5.07,9.75
5/16/2021,0,10.53,13.39,5.18,8.64
5/16/2022,0.01,11.53,14.44,6.38,10.52
5/16/2023,0.25,12.26,19.45,9.38,9.55
5/16/2024,0,10.72,16.27,3.68,9.47
5/17/2015,0,8.56,9.5,4.22,7.76
5/17/2016,0,12.05,17,4.71,10.39
5/17/2017,0,14.86,32.25,11.32,13
5/17/2018,0,10.71,12.77,8.37,8.89
5/17/2019,0.07,9.69,11.81,4.98,8.86
5/17/2020,0.02,10.95,25.7,5.98,10.37
5/17/2021,0.01,10.52,14.27,6.71,8.48
5/17/2022,0,11.93,30.01,1.32,10.73
5/17/2023,0,11.49,18.82,2.14,9.34
5/17/2024,0,10.2,14.43,4.71,9.14
5/18/2015,0,9.64,11.58,8.42,8.77
5/18/2016,0,9.3,22.23,0,7.35
5/18/2017,0,13.29,18.55,5.95,11.36
5/18/2018,0,10.87,12.51,7.83,9.31
5/18/2019,0,9.63,17.82,5.02,8.57
5/18/2020,0,10.36,13.27,6.87,9.45
5/18/2021,0.12,10.17,16.77,5.87,8.51
5/18/2022,0.43,14.02,33.19,4.95,12.83
5/18/2023,0,11.31,13.98,7.95,9.5
5/18/2024,0.01,10.09,13.37,4.91,9.05
5/19/2015,0,9.62,14.06,8.84,8.79
5/19/2016,0.01,9.31,13.84,4.25,7.73
5/19/2017,0,13.08,18.44,8.65,11.23
5/19/2018,0,10.24,12.41,6.55,8.84
5/19/2019,0.14,10.17,11.29,7.24,8.95
5/19/2020,0,9.88,12.22,2.72,8.51
5/19/2021,0.19,10.07,15.14,6.78,8.83
5/19/2022,0.05,11.17,29.16,0,10.22
5/19/2023,0,10.59,17.07,4.23,9.48
5/19/2024,0.01,10.31,15.23,3.93,9.24
5/2/2015,0,8.98,11.07,5.12,8.14
5/2/2016,0,9.91,11.53,6.32,8.11
5/2/2017,0.15,16.37,20.1,10.69,13.09
5/2/2018,0,11.8,13.48,7.83,9.63
5/2/2019,0,10.3,11.47,7.31,8.99
5/2/2020,0.52,12.15,28.64,2.34,11.36
5/2/2021,0,10.51,20.05,4.81,9.32
5/2/2022,0.17,11.22,18.45,4.75,10.2
5/2/2023,0,11.41,17.73,3.71,10.14
5/2/2024,0,11.08,18.25,3.32,9.89
5/20/2015,0,9.71,13.06,8.9,8.82
5/20/2016,0,9.43,13.26,6.37,7.84
5/20/2017,0,12.65,16.41,8.56,11
5/20/2018,0,10.44,11.88,7.71,8.65
5/20/2019,0,10.15,17.58,5.62,9.05
5/20/2020,0,10.15,14.49,5.09,9.42
5/20/2021,0,9.5,14.41,5.28,8.6
5/20/2022,0,11.23,15.09,6.77,10.13
5/20/2023,0,10.08,12.58,6.63,9.2
5/20/2024,0,10.42,16.04,3.49,9.17
5/21/2015,0,9.49,11.12,8.77,8.58
5/21/2016,0.12,9.37,12.15,5.7,7.94
5/21/2017,0,12.45,16.88,7.91,10.9
5/21/2018,0,10.78,18.93,5.15,8.73
5/21/2019,0,9.51,11.56,5.24,9.83
5/21/2020,0.01,9.83,13.32,5.07,8.69
5/21/2021,0,9.49,13.74,3.57,8.36
5/21/2022,0,11.15,14.24,7.37,10.24
5/21/2023,0,10.64,12.97,6.74,9.55
5/21/2024,0.27,10.87,16.45,3.74,9.6
5/22/2015,0.05,9.35,10.04,6.21,8.49
5/22/2016,0.01,9.6,12.1,5.13,8.11
5/22/2017,0,12.24,17.98,2.04,10.74
5/22/2018,0,11.44,12.44,8.28,9.22
5/22/2019,0,9.36,11.07,3.64,9.44
5/22/2020,0,9.92,12.03,4.34,8.86
5/22/2021,0,10.07,15.24,2.67,8.45
5/22/2022,0,11.46,14.87,6.55,10.44
5/22/2023,0,11.14,17.55,5.22,9.39
5/22/2024,0,10.24,18.44,3.26,9.41
5/23/2015,0,9.04,9.62,4.37,8.26
5/23/2016,0,9.38,10.68,4.89,7.91
5/23/2017,0,11.96,16.28,9.66,10.5
5/23/2018,0,11.7,15.29,4.84,9.42
5/23/2019,0,9.39,11.03,6.84,8.44
5/23/2020,0,9.57,11.74,5.65,8.99
5/23/2021,0,10.16,13.63,3.74,8.78
5/23/2022,0,11.31,14.22,7.85,10.27
5/23/2023,0,10.86,19.53,4.52,8.88
5/23/2024,0,10.12,14.48,4.33,9.41
5/24/2015,0,8.29,9.6,3.71,7.55
5/24/2016,0,9.77,22.42,5.14,8.68
5/24/2017,0,12.57,16.01,6.43,10.92
5/24/2018,0,10.11,24.81,0,8.01
5/24/2019,0,10.37,17.59,5.29,8.79
5/24/2020,0,9.05,11.47,5.13,7.7
5/24/2021,0.1,9.89,14.56,6.36,8.33
5/24/2022,0,11.85,60,3.44,10.25
5/24/2023,0,10.44,14.07,7.42,9.08
5/24/2024,0.02,10.09,17.61,3.66,9.07
5/25/2015,0,9.19,10.96,7.9,8.27
5/25/2016,0,9.53,12.03,6.9,8.41
5/25/2017,0,12.22,17.58,7.35,10.61
5/25/2018,0,10.49,23.07,2.95,8.77
5/25/2019,0.15,10.11,13.13,7.52,8.45
5/25/2020,0.15,9.57,15.2,4.25,8.76
5/25/2021,0,9.51,14.23,6.05,8.32
5/25/2022,0,10.83,12.92,5.66,10.43
5/25/2023,0,10.37,12.48,7.24,9.27
5/25/2024,0,9.77,16.34,3.46,8.57
5/26/2015,0,10.22,44.29,1.47,8.33
5/26/2016,0,9.25,11.34,5.77,7.7
5/26/2017,0,11.63,16.25,7.3,9.91
5/26/2018,0,9.08,12.12,5.62,7.5
5/26/2019,0,9.35,11.64,2.85,8.05
5/26/2020,0,9.85,12.64,5.15,9.23
5/26/2021,0,9.45,13.05,7.01,8.23
5/26/2022,0.16,10.86,14.23,6.69,10.02
5/26/2023,0,10.91,15.07,3.74,9.19
5/26/2024,0.02,9.63,12.16,3.43,8.84
5/27/2015,0,9.69,11.52,7.9,8.8
5/27/2016,0,9.13,12.22,3.44,7.89
5/27/2017,0,10.87,14.83,7.49,9.29
5/27/2018,0,9.41,10.66,7.03,7.85
5/27/2019,0,9.58,12.18,3.15,8.61
5/27/2020,0,10.42,17.76,5.95,8.99
5/27/2021,0.65,11.47,15.83,5.82,10.31
5/27/2022,0.07,10.82,13.92,6.6,10
5/27/2023,0,10.45,13.44,6.71,8.95
5/27/2024,0,10.28,12.53,3.31,9.55
5/28/2015,0,9.42,13.11,8.5,8.44
5/28/2016,0.04,8.83,10.51,5.34,7.8
5/28/2017,0,10.96,14.39,6.81,9.53
5/28/2018,0,9.86,13.13,4.16,8.13
5/28/2019,0,9.57,11.2,4.87,8.55
5/28/2020,0,9.94,14.12,5.39,8.88
5/28/2021,0.01,11.33,20.3,1.02,9.82
5/28/2022,0.44,12.36,19.21,2.9,11.58
5/28/2023,0,10.03,12.65,5.67,8.57
5/28/2024,0.04,10.28,13.94,6.88,9.31
5/29/2015,0,9.6,14.55,5.29,8.37
5/29/2016,0,8.35,11.47,5.15,7.49
5/29/2017,0,12.45,16.27,2.77,10.91
5/29/2018,0,11.69,20.04,2.03,9.86
5/29/2019,0,9.45,11.22,4.84,8.13
5/29/2020,0,9.31,12.34,4.92,7.69
5/29/2021,0,10.13,13.86,7.07,8.55
5/29/2022,0.15,10.69,20.88,4.09,9.78
5/29/2023,0,10.55,14.01,2.92,9.11
5/29/2024,0.01,10.3,15.04,0.5,9.12
5/3/2015,0,9.44,28.9,6.56,8.42
5/3/2016,0,10.71,18.08,2.44,9.19
5/3/2017,0.05,17.37,22.52,11.34,13.54
5/3/2018,0,12.53,13.9,0.46,9.87
5/3/2019,0,9.71,12.74,6.63,8.63
5/3/2020,0.48,10.67,25.88,4.98,9.86
5/3/2021,0.08,10.64,20.39,5.04,9.11
5/3/2022,0,11.57,28.13,2.04,10.4
5/3/2023,0,10.89,13.27,7.69,10.26
5/3/2024,0.22,12.14,18.58,3.81,10.87
5/30/2015,0,9.24,10.15,5.24,8.04
5/30/2016,0,8.91,11.02,2.35,7.59
5/30/2017,0,13.56,22.7,5.64,10.75
5/30/2018,0,9.92,15.85,4.22,8.21
5/30/2019,0,9.65,11.13,2.9,8.26
5/30/2020,0.36,10.35,25.08,0.01,9.46
5/30/2021,0,10.02,13.19,5.9,8.28
5/30/2022,0,11.22,14.7,3.84,10.28
5/30/2023,0,10.32,12.42,6.91,9
5/30/2024,0,10.33,18.91,5.07,9.04
5/31/2015,0,9.32,11.72,2.63,8.27
5/31/2016,0,9.41,11.09,8.36,8.3
5/31/2017,0.03,12.56,19.03,6.02,9.91
5/31/2018,0.33,9.93,31.35,3.49,8.28
5/31/2019,0,9.53,11.26,5.33,8.46
5/31/2020,0,10.12,12.99,5.98,9.33
5/31/2021,0,10.54,13.87,5.16,8.52
5/31/2022,0,11.11,13.72,7.19,10.09
5/31/2023,0,10.38,16.84,7.14,9.13
5/31/2024,0,10.07,12.94,6.89,7.81
5/4/2015,0,9.68,22.38,4.56,8.43
5/4/2016,0,10.99,14.97,9.87,9.43
5/4/2017,0.46,18.15,34.02,0,14.23
5/4/2018,0.01,11.66,14.12,4.86,9.56
5/4/2019,0,9.69,11.28,7.18,8.24
5/4/2020,0.05,10.28,17.24,2.98,9.1
5/4/2021,0,11.69,19.88,4.44,10.14
5/4/2022,0,12.59,16.37,6.18,11.12
5/4/2023,0.07,11.09,15.61,7.77,10.28
5/4/2024,0.65,13.3,23.04,3.92,12.01
5/5/2015,0.15,10,15.51,3.5,9.25
5/5/2016,0,10.45,11.65,5.69,8.88
5/5/2017,0.05,14.49,19.37,4.74,12.38
5/5/2018,0,11.42,13.32,4.47,9.35
5/5/2019,0,9.69,11.26,6.19,8.46
5/5/2020,0.01,10.2,12.9,5.65,8.69
5/5/2021,0,8.9,15.07,0,7.81
5/5/2022,0.59,13.11,37.66,5.56,11.85
5/5/2023,0.21,11.66,16.09,3.32,10.06
5/5/2024,0.02,11.95,19.64,2.42,10.55
5/6/2015,0,9.53,10.64,9,8.83
5/6/2016,0,10.77,13.15,4.57,9.13
5/6/2017,0,16.28,21.78,11.29,12.45
5/6/2018,0.01,11.37,19.32,5.91,9.63
5/6/2019,0,11.29,17.78,3.09,9.77
5/6/2020,0.4,11.22,20.33,3.14,10.26
5/6/2021,0.02,10.78,21.43,5.02,9.25
5/6/2022,0.92,15.24,39.71,6.09,11.81
5/6/2023,0.14,12.08,16.76,7.76,10.43
5/6/2024,0.24,11.85,17,4.06,10.11
5/7/2015,0,9.42,13.32,7.21,8.47
5/7/2016,0,9.97,12.02,7.33,8.32
5/7/2017,0,16.88,21.02,11.08,12.67
5/7/2018,0,11.22,17.55,3.35,9.5
5/7/2019,0,8.77,16.13,0,7.08
5/7/2020,0,9.77,12.78,0,8.37
5/7/2021,0.18,12.56,21.46,4.48,10.78
5/7/2022,0.23,14.79,35.26,2.76,13.61
5/7/2023,0,11.91,14.83,6.72,10.27
5/7/2024,0.01,11.88,16.16,8.41,10.25
5/8/2015,0,9.8,10.18,8.92,8.79
5/8/2016,0,10.62,12.32,6.04,8.64
5/8/2017,0,15.14,25.89,7.65,12.46
5/8/2018,0.03,12.28,14.67,8.93,10.02
5/8/2019,0,9.3,11.71,2.33,7.71
5/8/2020,0,10.37,15.62,2.67,9.49
5/8/2021,0,11.97,14.78,6.85,10.21
5/8/2022,0.02,13.56,18.46,4.57,12.95
5/8/2023,0,11.18,14.29,4.23,10.08
5/8/2024,0,11.68,19.78,6.27,10.43
5/9/2015,0,9.02,11.01,4.92,8.29
5/9/2016,0,10.54,12.12,6.04,9.21
5/9/2017,0,13.87,18.26,9.92,12.28
5/9/2018,0.01,11.92,13.89,5.6,9.35
5/9/2019,0,9.75,15.37,4.16,8.43
5/9/2020,0,10.04,12.95,5.38,9.35
5/9/2021,0,11.31,15.14,5.17,9.99
5/9/2022,0,11.55,30.67,5.36,10.42
5/9/2023,0,10.52,12.87,7.46,9.67
5/9/2024,0,11.16,15.14,7.9,10.14
6/1/2015,0.12,9.5,13.06,4.28,8.6
6/1/2016,0.08,9.15,11.16,8.14,7.9
6/1/2017,0.03,11.6,18.28,7.56,9.71
6/1/2018,0,10.33,11.52,3.98,8.51
6/1/2019,0,9.26,11.18,5.05,8.2
6/1/2020,0,10.26,14.06,2.98,8.88
6/1/2021,0,10.82,14.22,7.08,8.72
6/1/2022,0,11.76,13.97,1.72,10.78
6/1/2023,0,10.43,17.47,2.24,9.05
6/1/2024,0.01,9.97,12.59,2.87,8.49
6/10/2015,0,10.86,41.43,0.01,8.27
6/10/2016,0.4,10.47,26.94,4.95,9.45
6/10/2017,0,10.69,15.09,7.96,9.45
6/10/2018,0.1,10.83,16.97,4.89,9.87
6/10/2019,0,11.37,13.91,2.89,8.08
6/10/2020,0.06,9.81,11.99,6.26,8.89
6/10/2021,0.05,10.51,18.01,5.11,9.13
6/10/2022,0.41,14.78,32.99,5.88,14.12
6/10/2023,0.15,10.11,13.98,5.79,8.96
6/10/2024,0,10.57,15.9,4.03,9.2
6/11/2015,0,11.07,39.53,0,7.23
6/11/2016,0,9.16,10.64,7.92,8.44
6/11/2017,0,10.64,13.41,7.26,9.61
6/11/2018,0,10.63,15.85,4.39,9.01
6/11/2019,0,11.21,12.94,5.83,8.15
6/11/2020,0.07,9.71,11.94,6.32,8.98
6/11/2021,0.45,11.05,15.16,5.48,10.08
6/11/2022,0,13,15.94,9.73,13.17
6/11/2023,0,10.14,12.35,6.35,8.8
6/11/2024,0,10.56,18.5,2.5,10.89
6/12/2015,0,11.77,15.15,10.05,7.88
6/12/2016,0,9.13,10.88,5.06,8.47
6/12/2017,0,11.77,17.01,3.73,10.71
6/12/2018,0,10.65,12.39,8.13,8.66
6/12/2019,0,10.69,19.36,4.65,8.57
6/12/2020,0.16,10.27,14.64,5.1,9.06
6/12/2021,0.14,10.66,18.97,3.64,9.91
6/12/2022,0,12.72,16.39,7.94,11.93
6/12/2023,0,10.02,16.9,2.65,8.49
6/12/2024,0,10.42,17.23,4.14,9.69
6/13/2015,0,10.59,11.7,9.31,7.33
6/13/2016,0.02,9.36,16.96,3.66,8.39
6/13/2017,0,10.46,30.05,0,8.41
6/13/2018,0.01,10.77,12.29,8.11,8.38
6/13/2019,0,11.17,18.26,1.18,8.72
6/13/2020,0.07,9.53,12.85,5.22,8.44
6/13/2021,0.9,14.01,28.33,5.89,12.56
6/13/2022,0,11.8,14.64,8.71,10.9
6/13/2023,0,9.94,16.88,3.85,8.41
6/13/2024,0,10.62,16.09,6.97,9.23
6/14/2015,0,10.74,13.1,6.18,7.51
6/14/2016,0.37,9.91,13.54,6.02,8.95
6/14/2017,0,11.76,16.25,7.32,8.86
6/14/2018,0,10.47,16.53,6.92,8.73
6/14/2019,0,10.6,12.73,4.79,8.42
6/14/2020,0,9.51,13.91,3.21,8.81
6/14/2021,0.32,12.47,22.94,1.79,10.9
6/14/2022,0.02,11.49,13.68,8.44,10.72
6/14/2023,0,9.96,12.11,6.96,8.65
6/14/2024,0.1,10.43,17.58,3.06,9.25
6/15/2015,0,12.27,15.34,6.67,8.39
6/15/2016,0.01,9.39,10.67,5.93,8.53
6/15/2017,0.49,12.61,18.73,6.69,10.23
6/15/2018,0,10.06,12.11,5.91,7.32
6/15/2019,0,10.45,12.22,6.01,8.37
6/15/2020,0.58,11.82,15.28,1.47,10.4
6/15/2021,0.24,12.76,30.32,8.7,10.83
6/15/2022,0,11.49,13.57,8.08,10.69
6/15/2023,0,9.49,13.17,4.6,7.71
6/15/2024,0.03,10.45,12.94,7.1,9.4
6/16/2015,0,10.59,11.25,7.21,7.92
6/16/2016,0,9.18,10.23,8.65,8.21
6/16/2017,0,11.36,16.62,6.52,9.6
6/16/2018,0,10.07,11.71,6.73,8.04
6/16/2019,0,10.41,12.08,4.67,8.31
6/16/2020,0.02,10.17,12.03,6.18,9.03
6/16/2021,0,11.4,19.81,5.29,9.65
6/16/2022,0.06,11.06,23.35,7.25,9.58
6/16/2023,0.12,9.85,13.32,6.8,8.23
6/16/2024,0,10.29,16.91,2.22,9.56
6/17/2015,0,10.46,20.81,0,7.91
6/17/2016,0.05,9.34,18.61,3.07,8.15
6/17/2017,0.04,10.78,14.87,7.43,9.32
6/17/2018,0,9.85,13.72,4.76,7.79
6/17/2019,0,10.39,17.61,5.25,8.39
6/17/2020,0,9.71,16.01,4.28,8.92
6/17/2021,0,11.25,14.21,7.9,9.35
6/17/2022,0.16,12.25,16.65,6.54,10.51
6/17/2023,0,9.41,11.85,5.53,8.4
6/17/2024,0,10.35,15.43,3.38,9.18
6/18/2015,0,10.26,10.7,9.25,7.44
6/18/2016,0,8.67,9.12,6.35,7.74
6/18/2017,0,10.64,14.17,7.23,9.23
6/18/2018,0,11.39,14.99,4.13,9.22
6/18/2019,0,9.86,17.21,2.54,8.17
6/18/2020,0,9.34,12.32,5.05,8.64
6/18/2021,0,10.45,14.44,4.97,8.91
6/18/2022,0,9.69,14.78,5.2,8.67
6/18/2023,0.12,9.87,14.25,5.68,9.05
6/18/2024,0.01,10.22,13.84,2.93,9.04
6/19/2015,0.01,10.34,10.7,9.18,7.51
6/19/2016,0,8.8,10,8.39,7.78
6/19/2017,0,11.02,16.62,4.18,9.64
6/19/2018,0,10.09,12.71,4.51,8.49
6/19/2019,0,9.72,11.88,4.99,8.19
6/19/2020,0,9.42,12.34,5.11,8.67
6/19/2021,0,9.66,12.66,5.36,8.54
6/19/2022,0,10.46,13,6.22,9.84
6/19/2023,0,10.17,12.57,3.46,9.31
6/19/2024,0,10.16,11.97,3.15,9.08
6/2/2015,0.04,9.68,10.31,8.86,8.41
6/2/2016,0,9.38,15.04,0.04,8.07
6/2/2017,0,11.18,16.59,6.93,9.48
6/2/2018,0,11.07,17.44,7.64,8.29
6/2/2019,0,9.56,10.93,5.15,8.55
6/2/2020,0,10.3,17.28,5.05,8.91
6/2/2021,0,10.45,14.56,7.21,8.29
6/2/2022,0,10.15,18.87,0,9.25
6/2/2023,0,10.21,12.45,7.13,9
6/2/2024,0.87,13.68,25.06,2.1,11.35
6/20/2015,0,9.71,11.65,4.97,6.96
6/20/2016,0,9.44,13.3,2.68,8.05
6/20/2017,0,11.22,20.82,3.68,9.78
6/20/2018,0,9.98,16.17,5.91,7.88
6/20/2019,0,10,15.8,2.37,7.86
6/20/2020,0.05,9.23,11.67,5.3,8.59
6/20/2021,0,9.93,13.02,5.11,8.79
6/20/2022,0,11.94,16.82,5.34,10.77
6/20/2023,0,9.98,12.66,2.83,8.97
6/20/2024,0,10,12.72,3.25,8.84
6/21/2015,0,9.67,10.51,8.88,7.28
6/21/2016,0,9.86,14.21,2.18,8.66
6/21/2017,0,10.92,15.68,5.29,9.34
6/21/2018,0,10.28,11.66,7.86,7.95
6/21/2019,0,10.12,11.61,4.72,7.39
6/21/2020,0,9.3,14.18,5,8.63
6/21/2021,0,10.35,17.57,3.5,8.78
6/21/2022,0,10.64,30.2,0.01,9.99
6/21/2023,0,9.8,11.72,6.63,8.7
6/21/2024,0,10.02,12.91,3.01,8.84
6/22/2015,0,10.16,10.74,6.88,7.66
6/22/2016,0.05,9.4,10.55,7.88,8.11
6/22/2017,0,10.82,30.34,0,8.94
6/22/2018,0,9.97,11.82,6,7.78
6/22/2019,0,9.69,11.86,4.7,7.53
6/22/2020,0,9.63,12.34,2.71,8.78
6/22/2021,0,11.04,14.26,6.33,8.64
6/22/2022,0,9.73,24,3.94,8.87
6/22/2023,0,9.81,12.74,6.71,8.75
6/22/2024,0,9.7,14.54,4.22,8.54
6/23/2015,0,9.84,11.1,5.76,7.29
6/23/2016,0.36,10,12.09,4.78,8.41
6/23/2017,0,10.79,16.83,4.37,8.76
6/23/2018,0,9.78,11.59,7.44,8.07
6/23/2019,0,9.95,11.34,5.6,7.81
6/23/2020,0,9.41,11.72,5.06,8.15
6/23/2021,0,11.92,18.01,7.44,9.41
6/23/2022,0,10.56,31.65,4.66,9.59
6/23/2023,0,9.77,13.62,3.36,8.56
6/23/2024,0,10.03,15.48,2.2,8.94
6/24/2015,0,10.78,11.3,10.11,7.64
6/24/2016,0.01,9.84,11.35,8.47,8.03
6/24/2017,0,10.16,14.02,8,8.06
6/24/2018,0.09,10,11.42,6.88,7.73
6/24/2019,0,10.69,15.65,3.6,8.83
6/24/2020,0,9.42,11.89,5.74,8.25
6/24/2021,0,11.34,13.82,8.34,9.05
6/24/2022,0,10.28,12.99,7.15,9.36
6/24/2023,0,9.46,12.02,5.15,8.59
6/24/2024,0,11.06,16.32,4.45,9.84
6/25/2015,0,10.53,11.6,10.03,7.51
6/25/2016,0,9.06,11.05,5.48,7.42
6/25/2017,0,10.17,13.43,7.34,8.46
6/25/2018,0,10.31,17.55,5.32,7.91
6/25/2019,0,9.42,24.55,0.22,7.73
6/25/2020,0,9.06,11.72,6.18,6.91
6/25/2021,0,10.78,14.34,7.15,8.41
6/25/2022,0,9.72,12.43,5.82,8.89
6/25/2023,0,9.76,11.67,5.17,8.69
6/25/2024,0,10.09,16.22,3.99,8.96
6/26/2015,0,10.33,12.12,7.27,7.32
6/26/2016,0,9.2,11.03,8.39,7.71
6/26/2017,0,10.92,15.42,3.87,9.9
6/26/2018,0,10.06,11.89,7.72,8.37
6/26/2019,0.01,9.07,10.97,2.92,7.85
6/26/2020,0,9.49,12.63,4.49,8.26
6/26/2021,0,10.31,13.19,6.05,8.5
6/26/2022,0,9.93,12.58,6.2,9.13
6/26/2023,0,10.03,16.03,4.8,8.68
6/26/2024,0.01,10.33,16.7,4.15,9.23
6/27/2015,0,9.67,10.61,7.93,7.4
6/27/2016,0,11.02,15.65,7.37,9.42
6/27/2017,0,10.17,13.74,7.78,6.94
6/27/2018,0,10.49,11.75,6.51,8.42
6/27/2019,0,9.02,10.61,5.16,8.15
6/27/2020,0,8.75,10.83,5.01,7.62
6/27/2021,0,10.27,13.4,5.09,8.6
6/27/2022,0,10.25,12.67,7.22,9.19
6/27/2023,0,9.81,14.95,3.15,8.54
6/27/2024,0,9.69,15.28,2.86,8.21
6/28/2015,0.14,9.95,11.59,8.82,7.45
6/28/2016,0,9.26,17.22,7.89,7.75
6/28/2017,0,10.77,13.21,7.34,7.23
6/28/2018,0,9.77,12.09,0.64,7.48
6/28/2019,0,10.49,28.05,2.13,9.32
6/28/2020,0,9.04,11.95,5.01,7.97
6/28/2021,0,11.43,22.16,0,9.43
6/28/2022,0,11.14,31.72,6.19,9.88
6/28/2023,0,9.47,13.88,4.65,8.25
6/28/2024,0,10.39,14.32,3.02,7.88
6/29/2015,0,10.73,17.54,2.34,7.89
6/29/2016,0,9.51,11.1,6.53,8.05
6/29/2017,0,10.74,13.35,7.86,8.74
6/29/2018,0,10.15,11.38,6.7,7.64
6/29/2019,0,9.41,23.89,3.95,8.21
6/29/2020,0,9.24,11.6,6.17,7.66
6/29/2021,0,9.34,13.92,4.63,7.53
6/29/2022,0,11.59,30.72,6.82,10.44
6/29/2023,0,9.24,11.83,6.77,7.91
6/29/2024,0.03,10.15,12.37,6.99,8.4
6/3/2015,0,9.52,10.57,9.27,8.46
6/3/2016,0,8.97,13.69,0,7.69
6/3/2017,0,10.91,15.65,5.55,9.02
6/3/2018,0,10.68,14.85,4.65,8.72
6/3/2019,0,9.91,11.18,5.36,8.5
6/3/2020,0,9.6,11.97,6.42,7.92
6/3/2021,0,10.42,14.92,7.37,8.29
6/3/2022,0.26,10.79,15.25,5.33,9.93
6/3/2023,0,10.25,13.24,5.99,9.28
6/3/2024,0.54,14.28,26.71,0,13.54
6/30/2015,0,10.34,11.38,9.78,7.46
6/30/2016,0,9.24,9.61,8.88,7.95
6/30/2017,0,11.67,12.9,5.57,8.42
6/30/2018,0,9.91,11.78,7.53,6.96
6/30/2019,0,9.53,20.3,4.9,7.9
6/30/2020,0,8.86,10.8,5.86,8.22
6/30/2021,0,9.94,13.95,7.41,8.64
6/30/2022,0,10.63,15.77,8.45,9.47
6/30/2023,0,9.47,11.78,2.91,7.9
6/30/2024,0,10.16,12.41,7.23,8.84
6/4/2015,0,9.7,15.1,6.62,8.2
6/4/2016,0,8.89,9.15,6.85,7.7
6/4/2017,0,11,14.12,7.35,9.18
6/4/2018,0.01,10.41,12.58,2.71,8.33
6/4/2019,0,9.84,11.5,4.74,8.46
6/4/2020,0,9.53,12.9,5.09,8.77
6/4/2021,0,10.5,15.26,5.45,8.65
6/4/2022,0.4,12.91,17.37,6.01,11.9
6/4/2023,0,10.7,13.57,5.65,9.5
6/4/2024,0.18,11.81,21.89,4.01,10.67
6/5/2015,0,9.43,11.12,6.95,8.09
6/5/2016,0,9.48,14.73,5.58,8.38
6/5/2017,0,11.02,15.52,6.83,9.04
6/5/2018,0,11.16,21.41,5.9,8.97
6/5/2019,0,9.82,11.47,5.46,8.39
6/5/2020,0,9.6,11.74,4.49,8.95
6/5/2021,0.01,10.75,18.77,6.28,9.1
6/5/2022,0.44,14.09,33.91,6.37,13.32
6/5/2023,0,11.87,19.38,3.69,10.09
6/5/2024,0,11.2,14.64,4.85,10.53
6/6/2015,0,8.88,33.12,4.59,7.55
6/6/2016,0,9.88,12.44,8.47,8.6
6/6/2017,0,10.86,17.2,5.14,8.84
6/6/2018,0,9.15,15.78,4.04,7.45
6/6/2019,0.05,9.73,11.43,4.86,7.99
6/6/2020,0.49,10.67,14.75,4.99,9.59
6/6/2021,0.66,11.46,30.52,5.2,10.51
6/6/2022,0,11.69,21.7,2.72,10.68
6/6/2023,0,10.58,14.22,4.99,8.91
6/6/2024,0,10.93,19.31,3.15,9.42
6/7/2015,0,10.18,13.71,5.57,8.85
6/7/2016,0,9.42,11.97,6.27,8.12
6/7/2017,0.02,10.89,15.23,6.9,8.99
6/7/2018,0,9.32,12.38,4.7,7.16
6/7/2019,0.06,9.59,11.4,4.46,8.53
6/7/2020,0.06,9.36,11.71,5.57,8.4
6/7/2021,0.12,12.12,25.79,0.01,10.88
6/7/2022,0,11.57,14.77,8.34,9.94
6/7/2023,0,10.28,14.46,3.06,8.66
6/7/2024,0,10.63,17.55,4.18,9.54
6/8/2015,0,9.94,36.34,5.12,7.99
6/8/2016,0,9.1,10.09,5.14,7.62
6/8/2017,0.34,11.48,15.16,6.94,9.78
6/8/2018,0.6,11.22,18.12,5.7,9.67
6/8/2019,0,9.86,21.87,4.4,8.56
6/8/2020,0,9.36,14.8,4.24,8.53
